;Product;Cluster;Centroid
126;GLA001BND150FS;5;('GWP015BND080FS',)
127;GLA001CQT150FS;4;('GWC012BND180FS',)
128;GLA001ESE200FS;4;('GWC012BND180FS',)
129;GLA001JLG200FS;5;('GWP015BND080FS',)
130;GLA001PAM150FS;10;('GBA003ESB100FS',)
131;GLA001PQC160FS;3;('GWJ019NEU080FS',)
132;GLA001SPV150FS;5;('GWP015BND080FS',)
133;GLA006BND100FS;4;('GWC012BND180FS',)
134;GLI002BND100FS;4;('GWC012BND180FS',)
135;GLI002BND200FS;10;('GBA003ESB100FS',)
136;GLI002BNR1K0FS;7;('GWS074BND125FS',)
137;GLI002BNR400FS;6;('GCO002NEU250FS',)
138;GLI002BRN250FS;5;('GWP015BND080FS',)
139;GLI002CAE200FS;6;('GCO002NEU250FS',)
140;GLI002CAR250FS;6;('GCO002NEU250FS',)
141;GLI002CQT250FS;6;('GCO002NEU250FS',)
142;GLI002DCO250FS;3;('GWJ019NEU080FS',)
143;GLI002DLZ200FS;3;('GWJ019NEU080FS',)
144;GLI002ESE200FS;6;('GCO002NEU250FS',)
145;GLI002FTG200FS;7;('GWS074BND125FS',)
146;GLI002JLG200FS;5;('GWP015BND080FS',)
147;GLI002NEU150FS;9;('GWM007NTA150FS',)
148;GLI002PAM250FS;1;('GBA001CQT125FS',)
149;GLI002PQC200FS;6;('GCO002NEU250FS',)
150;GLI002SLX250FS;8;('TPO009BND300BW',)
151;GLI002VLR200FS;5;('GWP015BND080FS',)
152;GLI004MCD1K0FS;6;('GCO002NEU250FS',)
153;GLI004NEU1K0FS;6;('GCO002NEU250FS',)
154;GLO002BNR250FS;9;('GWM007NTA150FS',)
155;GLO002MCD250FS;6;('GCO002NEU250FS',)
156;GLO002NEU250FS;6;('GCO002NEU250FS',)
157;GLV001BND060SS;3;('GWJ019NEU080FS',)
158;GLV001BND080FS;3;('GWJ019NEU080FS',)
159;GLV001BND160FS;3;('GWJ019NEU080FS',)
160;GLV001BNG080FS;4;('GWC012BND180FS',)
161;GLV001BNR300FS;6;('GCO002NEU250FS',)
162;GLV001BRN100FP;4;('GWC012BND180FS',)
163;GLV001CAE090FS;6;('GCO002NEU250FS',)
164;GLV001CAR080FS;6;('GCO002NEU250FS',)
165;GLV001CAR125FS;6;('GCO002NEU250FS',)
166;GLV001CAR200FS;9;('GWM007NTA150FS',)
167;GLV001CQT125FS;9;('GWM007NTA150FS',)
168;GLV001DCO100FS;3;('GWJ019NEU080FS',)
169;GLV001DLZ080FS;3;('GWJ019NEU080FS',)
170;GLV001FTG100FS;9;('GWM007NTA150FS',)
171;GLV001JLG100FS;3;('GWJ019NEU080FS',)
172;GLV001JLG200FS;1;('GBA001CQT125FS',)
173;GLV001NEU080FS;9;('GWM007NTA150FS',)
174;GLV001NEU100FS;8;('TPO009BND300BW',)
175;GLV001NEU300FS;5;('GWP015BND080FS',)
176;GLV001NTA100FS;3;('GWJ019NEU080FS',)
177;GLV001NTA200FS;3;('GWJ019NEU080FS',)
178;GLV001PAM080FP;1;('GBA001CQT125FS',)
179;GLV001PAM200FS;5;('GWP015BND080FS',)
180;GLV001PQC070FS;3;('GWJ019NEU080FS',)
181;GLV001PQC125FS;3;('GWJ019NEU080FS',)
182;GLV001SGM100FS;4;('GWC012BND180FS',)
183;GLV001SLX080FS;5;('GWP015BND080FS',)
184;GLV001SPV100FP;4;('GWC012BND180FS',)
185;GLV001SPV200FS;5;('GWP015BND080FS',)
186;GLV001VLR125FS;6;('GCO002NEU250FS',)
187;GLV003MCD250FS;1;('GBA001CQT125FS',)
188;GLV005BND080DM;6;('GCO002NEU250FS',)
189;GLV005CQT100FS;4;('GWC012BND180FS',)
190;GLV005ESB150FS;5;('GWP015BND080FS',)
191;GLV005PAM125FS;5;('GWP015BND080FS',)
192;GLV008BND090FS;2;('GEP005CQT400FS',)
193;GQX131VLR165BQ;3;('GWJ019NEU080FS',)
194;GQX156BNR250FS;8;('TPO009BND300BW',)
195;GQX157BNR250FS;8;('TPO009BND300BW',)
196;GQX179BNR250FS;6;('GCO002NEU250FS',)
197;GQX180BNR250FS;6;('GCO002NEU250FS',)
198;GSJ001RTB150EX;4;('GWC012BND180FS',)
199;GTC001MCD500BQ;6;('GCO002NEU250FS',)
200;GTR001NEU2K0BC;1;('GBA001CQT125FS',)
201;GWA003BND100FS;7;('GWS074BND125FS',)
202;GWA004BNR250FS;6;('GCO002NEU250FS',)
203;GWC009CQT150FS;4;('GWC012BND180FS',)
204;GWC012BND180FS;4;('GWC012BND180FS',)
205;GWC012BND200FS;7;('GWS074BND125FS',)
206;GWC012BNR1K0FS;7;('GWS074BND125FS',)
207;GWC012BNR500FS;6;('GCO002NEU250FS',)
208;GWC012DCO200FS;7;('GWS074BND125FS',)
209;GWC012FTG200FS;9;('GWM007NTA150FS',)
210;GWC012NEU180FS;9;('GWM007NTA150FS',)
211;GWC012NEU500FS;5;('GWP015BND080FS',)
212;GWC012NTA250FS;9;('GWM007NTA150FS',)
213;GWC012SLX200FS;8;('TPO009BND300BW',)
214;GWC012SLX350FS;8;('TPO009BND300BW',)
215;GWC012VLR200FS;6;('GCO002NEU250FS',)
216;GWC013CQT250FS;9;('GWM007NTA150FS',)
217;GWC014CQT200FS;4;('GWC012BND180FS',)
218;GWC015ESB200FS;6;('GCO002NEU250FS',)
219;GWC015PAM200FS;6;('GCO002NEU250FS',)
220;GWC015RTB200FP;6;('GCO002NEU250FS',)
221;GWC016JLG300FS;3;('GWJ019NEU080FS',)
222;GWC016NEU350FS;9;('GWM007NTA150FS',)
223;GWC017DLZ180FS;3;('GWJ019NEU080FS',)
224;GWC017PQC250FS;3;('GWJ019NEU080FS',)
225;GWC018BNR1K0FS;5;('GWP015BND080FS',)
226;GWC018SPV350FS;6;('GCO002NEU250FS',)
227;GWC019BNR1K0FS;3;('GWJ019NEU080FS',)
228;GWC019BNR500FS;4;('GWC012BND180FS',)
229;GWC019SPV500FS;8;('TPO009BND300BW',)
230;GWC020BNG150FS;9;('GWM007NTA150FS',)
231;GWC020SGM200FS;4;('GWC012BND180FS',)
232;GWC020SPV165FP;4;('GWC012BND180FS',)
233;GWC026FTG200FS;4;('GWC012BND180FS',)
234;GWC028JLG200FS;4;('GWC012BND180FS',)
235;GWF001DCO200FP;3;('GWJ019NEU080FS',)
236;GWF001JLG200FP;1;('GBA001CQT125FS',)
237;GWF001PQC200FP;9;('GWM007NTA150FS',)
238;GWF001SLX200FP;8;('TPO009BND300BW',)
239;GWF001SPV200FP;10;('GBA003ESB100FS',)
240;GWF002BRN165FS;4;('GWC012BND180FS',)
241;GWF003PQC250FS;5;('GWP015BND080FS',)
242;GWF010BND125SS;1;('GBA001CQT125FS',)
243;GWF014DLZ200FS;3;('GWJ019NEU080FS',)
244;GWF016VLR180FS;5;('GWP015BND080FS',)
245;GWF017PQC220FS;5;('GWP015BND080FS',)
246;GWF018BND200FS;4;('GWC012BND180FS',)
247;GWF019BND080DM;6;('GCO002NEU250FS',)
248;GWF019BND080FS;5;('GWP015BND080FS',)
249;GWF020DCO150FS;9;('GWM007NTA150FS',)
250;GWF021CAE180FS;6;('GCO002NEU250FS',)
251;GWF022SCV200FS;5;('GWP015BND080FS',)
252;GWF025BND120DM;6;('GCO002NEU250FS',)
253;GWG002CQT350FS;3;('GWJ019NEU080FS',)
254;GWG005VLR180FS;5;('GWP015BND080FS',)
255;GWG006PQC400FS;8;('TPO009BND300BW',)
256;GWG019CQT400FS;2;('GEP005CQT400FS',)
257;GWG021ESE150FS;1;('GBA001CQT125FS',)
258;GWG022BND250FS;10;('GBA003ESB100FS',)
259;GWG022BRN100FS;7;('GWS074BND125FS',)
260;GWG022ESE250FS;6;('GCO002NEU250FS',)
261;GWG022NEU250FS;1;('GBA001CQT125FS',)
262;GWG022PQC250FS;1;('GBA001CQT125FS',)
263;GWG025BND100FS;5;('GWP015BND080FS',)
264;GWG025BND230FS;4;('GWC012BND180FS',)
265;GWG026BND090FS;5;('GWP015BND080FS',)
266;GWG026BND200FS;5;('GWP015BND080FS',)
267;GWG027BND170FP;9;('GWM007NTA150FS',)
268;GWG028BND150FP;4;('GWC012BND180FS',)
269;GWG029BND125FS;9;('GWM007NTA150FS',)
270;GWG033SCV200FS;6;('GCO002NEU250FS',)
271;GWG034ESB200FS;1;('GBA001CQT125FS',)
272;GWJ008SCV150FS;6;('GCO002NEU250FS',)
273;GWJ009BND100FS;7;('GWS074BND125FS',)
274;GWJ009BRN090FP;4;('GWC012BND180FS',)
275;GWJ009CAR125FS;5;('GWP015BND080FS',)
276;GWJ009PQC125FS;6;('GCO002NEU250FS',)
277;GWJ010CQT150FS;7;('GWS074BND125FS',)
278;GWJ010ESE150FS;5;('GWP015BND080FS',)
279;GWJ010PQC125FS;5;('GWP015BND080FS',)
280;GWJ010VLR100FS;5;('GWP015BND080FS',)
281;GWJ012BND080FS;3;('GWJ019NEU080FS',)
282;GWJ012BNR300FS;5;('GWP015BND080FS',)
283;GWJ012CAE090FS;6;('GCO002NEU250FS',)
284;GWJ012DCO100FS;5;('GWP015BND080FS',)
285;GWJ012FTG100FS;4;('GWC012BND180FS',)
286;GWJ012JLG200FS;8;('TPO009BND300BW',)
287;GWJ012NEU080FS;9;('GWM007NTA150FS',)
288;GWJ012NEU300FS;5;('GWP015BND080FS',)
289;GWJ012NTA125FS;3;('GWJ019NEU080FS',)
290;GWJ012NTA200FS;5;('GWP015BND080FS',)
291;GWJ012SLX080FS;5;('GWP015BND080FS',)
292;GWJ012SLX125FS;5;('GWP015BND080FS',)
293;GWJ012SPV200FS;5;('GWP015BND080FS',)
294;GWJ012VLR100FS;5;('GWP015BND080FS',)
295;GWJ013PAM125FS;5;('GWP015BND080FS',)
296;GWJ016ESB125FS;1;('GBA001CQT125FS',)
297;GWJ017ESE125FS;5;('GWP015BND080FS',)
298;GWJ018CQT125FS;1;('GBA001CQT125FS',)
299;GWJ019NEU080FS;3;('GWJ019NEU080FS',)
300;GWJ029PAM300FS;5;('GWP015BND080FS',)
301;GWJ031BND080FS;5;('GWP015BND080FS',)
302;GWJ032BND080FS;5;('GWP015BND080FS',)
303;GWJ033BND100FS;4;('GWC012BND180FS',)
304;GWJ034SPV090FP;4;('GWC012BND180FS',)
305;GWJ035ESE125FS;5;('GWP015BND080FS',)
306;GWK006ESE200FS;9;('GWM007NTA150FS',)
307;GWK041SCV200FS;6;('GCO002NEU250FS',)
308;GWL006CQT150FS;4;('GWC012BND180FS',)
309;GWL014BND110FS;8;('TPO009BND300BW',)
310;GWM001BND150FS;10;('GBA003ESB100FS',)
311;GWM001BNR400FS;1;('GBA001CQT125FS',)
312;GWM001JLG200FS;6;('GCO002NEU250FS',)
313;GWM007BND090SS;4;('GWC012BND180FS',)
314;GWM007CAR200FP;4;('GWC012BND180FS',)
315;GWM007NTA150FS;9;('GWM007NTA150FS',)
316;GWM007PQC150FS;5;('GWP015BND080FS',)
317;GWM008CQT150FS;1;('GBA001CQT125FS',)
318;GWM010PQC160FS;1;('GBA001CQT125FS',)
319;GWM011NTA200FS;9;('GWM007NTA150FS',)
320;GWP002BND125FS;5;('GWP015BND080FS',)
321;GWP002BND160FS;7;('GWS074BND125FS',)
322;GWP002BNG080FS;4;('GWC012BND180FS',)
323;GWP002BNR200FS;6;('GCO002NEU250FS',)
324;GWP002MCD300FS;6;('GCO002NEU250FS',)
325;GWP002NEU300FS;1;('GBA001CQT125FS',)
326;GWP005RTB125FP;6;('GCO002NEU250FS',)
327;GWP006ESB125FS;1;('GBA001CQT125FS',)
328;GWP007PAM080FP;5;('GWP015BND080FS',)
329;GWP007PAM200FS;9;('GWM007NTA150FS',)
330;GWP010NTA125FS;5;('GWP015BND080FS',)
331;GWP011JLG200FS;5;('GWP015BND080FS',)
332;GWP013DLZ080FS;3;('GWJ019NEU080FS',)
333;GWP015BND080FS;5;('GWP015BND080FS',)
334;GWP017BND100FS;4;('GWC012BND180FS',)
335;GWP021BND090FS;5;('GWP015BND080FS',)
336;GWQ001BND100FS;4;('GWC012BND180FS',)
337;GWQ002SCV200FS;6;('GCO002NEU250FS',)
338;GWS062BND100SS;9;('GWM007NTA150FS',)
339;GWS063BND125SS;9;('GWM007NTA150FS',)
340;GWS069BND125FS;9;('GWM007NTA150FS',)
341;GWS074BND125FS;7;('GWS074BND125FS',)
342;GWS076BND125FS;8;('TPO009BND300BW',)
343;GWS077BND150FS;8;('TPO009BND300BW',)
344;GWS081BND080DM;6;('GCO002NEU250FS',)
345;GWT025CQT150FP;4;('GWC012BND180FS',)
346;GWT031ESE250BQ;3;('GWJ019NEU080FS',)
347;GWT031SPV250BQ;5;('GWP015BND080FS',)
348;GWT041BND120FS;6;('GCO002NEU250FS',)
349;GWU002BND180FS;4;('GWC012BND180FS',)
350;GWW003BND100FS;4;('GWC012BND180FS',)
351;GWW004BND100FS;4;('GWC012BND180FS',)
352;GWW005BND140FS;6;('GCO002NEU250FS',)
353;GWW006BND100DM;6;('GCO002NEU250FS',)
354;GWW008BND120DM;6;('GCO002NEU250FS',)
355;GWW009BND120DM;6;('GCO002NEU250FS',)
356;GWX001BND100FS;9;('GWM007NTA150FS',)
357;GYB005NEU080FM;3;('GWJ019NEU080FS',)
358;GYB011NEU080FM;3;('GWJ019NEU080FS',)
359;GYD017NEU2K0FS;2;('GEP005CQT400FS',)
360;GYD018NEU2K0FS;3;('GWJ019NEU080FS',)
361;TBG001BND180BV;8;('TPO009BND300BW',)
362;TBG002BND180BV;8;('TPO009BND300BW',)
363;TBG003BND180BV;8;('TPO009BND300BW',)
364;TBG004BND180BV;8;('TPO009BND300BW',)
365;TCW001BND200FR;3;('GWJ019NEU080FS',)
366;TCW002BND200FR;3;('GWJ019NEU080FS',)
367;TPO001BND600BW;8;('TPO009BND300BW',)
368;TPO003BND600BW;8;('TPO009BND300BW',)
369;TPO004BND300BW;8;('TPO009BND300BW',)
370;TPO004BND600BW;8;('TPO009BND300BW',)
371;TPO005BND300BW;8;('TPO009BND300BW',)
372;TPO006BND600BW;8;('TPO009BND300BW',)
373;TPO008BND600BW;8;('TPO009BND300BW',)
374;TPO009BND300BW;8;('TPO009BND300BW',)
375;TPO011BND460CU;6;('GCO002NEU250FS',)
376;TPO012BND460CU;6;('GCO002NEU250FS',)
377;TPO013BND460CU;6;('GCO002NEU250FS',)
378;TPO014BND460CU;6;('GCO002NEU250FS',)
379;TPT002BND300BW;7;('GWS074BND125FS',)
380;TTA001BND200FR;3;('GWJ019NEU080FS',)
381;TTA023BND200FR;3;('GWJ019NEU080FS',)
